model_name,expe_name,training_phase,intermediate_checkpoint,add_bos_token,fewshot_as_multiturn,chat_template,training_steps,training_tokens,training_steps_in_phase,training_tokens_in_phase,benchmark,dataset,score,stderr,score_name,num_fewshot,"acc,none","acc_stderr,none","acc_norm,none","acc_norm_stderr,none","exact_match,strict-match","exact_match_stderr,strict-match","exact_match,flexible-extract","exact_match_stderr,flexible-extract","bleu_max,none","bleu_max_stderr,none","bleu_acc,none","bleu_acc_stderr,none","bleu_diff,none","bleu_diff_stderr,none","rouge1_max,none","rouge1_max_stderr,none","rouge1_acc,none","rouge1_acc_stderr,none","rouge1_diff,none","rouge1_diff_stderr,none","rouge2_max,none","rouge2_max_stderr,none","rouge2_acc,none","rouge2_acc_stderr,none","rouge2_diff,none","rouge2_diff_stderr,none","rougeL_max,none","rougeL_max_stderr,none","rougeL_acc,none","rougeL_acc_stderr,none","rougeL_diff,none","rougeL_diff_stderr,none","rouge1,none","rouge1_stderr,none","f1,none","f1_stderr,none","exact,none","exact_stderr,none","is_included,none","is_included_stderr,none","inst_level_loose_acc,none","inst_level_loose_acc_stderr,none","inst_level_strict_acc,none","inst_level_strict_acc_stderr,none","prompt_level_loose_acc,none","prompt_level_loose_acc_stderr,none","exact_match,none","exact_match_stderr,none","prompt_level_strict_acc,none","prompt_level_strict_acc_stderr,none"
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_business_ethics,0.59,0.04943110704237102,"acc_norm,none",0.0,0.61,0.04902071300001975,0.59,0.04943110704237102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_clinical_knowledge,0.4867924528301887,0.030762134874500476,"acc_norm,none",0.0,0.38113207547169814,0.02989060968628663,0.4867924528301887,0.030762134874500476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_college_medicine,0.3815028901734104,0.037038511930995215,"acc_norm,none",0.0,0.36416184971098264,0.03669072477416908,0.3815028901734104,0.037038511930995215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_global_facts,0.41,0.049431107042371025,"acc_norm,none",0.0,0.44,0.04988876515698589,0.41,0.049431107042371025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_human_aging,0.4618834080717489,0.03346015011973228,"acc_norm,none",0.0,0.45739910313901344,0.033435777055830646,0.4618834080717489,0.03346015011973228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_management,0.5825242718446602,0.04882840548212238,"acc_norm,none",0.0,0.4854368932038835,0.04948637324026637,0.5825242718446602,0.04882840548212238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_marketing,0.6196581196581197,0.031804252043840985,"acc_norm,none",0.0,0.6153846153846154,0.03187195347942466,0.6196581196581197,0.031804252043840985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_medical_genetics,0.53,0.050161355804659205,"acc_norm,none",0.0,0.36,0.048241815132442176,0.53,0.050161355804659205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_miscellaneous,0.5964240102171137,0.01754433223792641,"acc_norm,none",0.0,0.5862068965517241,0.017612204084663772,0.5964240102171137,0.01754433223792641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_nutrition,0.41830065359477125,0.02824513402438729,"acc_norm,none",0.0,0.3202614379084967,0.026716118380156847,0.41830065359477125,0.02824513402438729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_professional_accounting,0.2765957446808511,0.026684564340460997,"acc_norm,none",0.0,0.24113475177304963,0.02551873104953777,0.2765957446808511,0.026684564340460997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_professional_medicine,0.4411764705882353,0.0301619119307671,"acc_norm,none",0.0,0.4007352941176471,0.02976826352893311,0.4411764705882353,0.0301619119307671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_virology,0.3674698795180723,0.03753267402120575,"acc_norm,none",0.0,0.29518072289156627,0.0355092018568963,0.3674698795180723,0.03753267402120575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,social sciences,0.4250893727656809,0.008736970512419392,"acc,none",,0.4250893727656809,0.008736970512419392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_econometrics,0.2894736842105263,0.04266339443159394,"acc_norm,none",0.0,0.2719298245614035,0.04185774424022058,0.2894736842105263,0.04266339443159394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_high_school_geography,0.5050505050505051,0.035621707606254015,"acc_norm,none",0.0,0.4393939393939394,0.035360859475294805,0.5050505050505051,0.035621707606254015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_high_school_government_and_politics,0.5233160621761658,0.03604513672442202,"acc_norm,none",0.0,0.46113989637305697,0.035975244117345775,0.5233160621761658,0.03604513672442202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_high_school_macroeconomics,0.3769230769230769,0.024570975364225995,"acc_norm,none",0.0,0.3487179487179487,0.02416278028401772,0.3769230769230769,0.024570975364225995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_high_school_microeconomics,0.47478991596638653,0.0324371805513741,"acc_norm,none",0.0,0.39915966386554624,0.03181110032413926,0.47478991596638653,0.0324371805513741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_high_school_psychology,0.6165137614678899,0.02084715664191598,"acc_norm,none",0.0,0.6201834862385321,0.020808825617866247,0.6165137614678899,0.02084715664191598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_human_sexuality,0.44274809160305345,0.043564472026650695,"acc_norm,none",0.0,0.48854961832061067,0.043841400240780176,0.44274809160305345,0.043564472026650695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_professional_psychology,0.4084967320261438,0.019886221037501862,"acc_norm,none",0.0,0.3758169934640523,0.019594021136577443,0.4084967320261438,0.019886221037501862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_public_relations,0.34545454545454546,0.04554619617541054,"acc_norm,none",0.0,0.43636363636363634,0.04750185058907297,0.34545454545454546,0.04554619617541054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_security_studies,0.2612244897959184,0.028123429335142783,"acc_norm,none",0.0,0.31020408163265306,0.029613459872484378,0.2612244897959184,0.028123429335142783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_sociology,0.4228855721393035,0.034932317774212816,"acc_norm,none",0.0,0.373134328358209,0.034198326081760065,0.4228855721393035,0.034932317774212816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_us_foreign_policy,0.38,0.04878317312145632,"acc_norm,none",0.0,0.39,0.04902071300001974,0.38,0.04878317312145632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,stem,0.355534411671424,0.008353303005722778,"acc,none",,0.355534411671424,0.008353303005722778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_abstract_algebra,0.2,0.04020151261036845,"acc_norm,none",0.0,0.2,0.04020151261036846,0.2,0.04020151261036845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_anatomy,0.4740740740740741,0.04313531696750575,"acc_norm,none",0.0,0.45925925925925926,0.04304979692464243,0.4740740740740741,0.04313531696750575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_astronomy,0.4934210526315789,0.04068590050224971,"acc_norm,none",0.0,0.42105263157894735,0.040179012759817494,0.4934210526315789,0.04068590050224971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_college_biology,0.4861111111111111,0.04179596617581,"acc_norm,none",0.0,0.4930555555555556,0.041808067502949374,0.4861111111111111,0.04179596617581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_college_chemistry,0.3,0.046056618647183814,"acc_norm,none",0.0,0.28,0.04512608598542127,0.3,0.046056618647183814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_college_computer_science,0.32,0.04688261722621504,"acc_norm,none",0.0,0.31,0.04648231987117316,0.32,0.04688261722621504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_college_mathematics,0.26,0.04408440022768077,"acc_norm,none",0.0,0.19,0.03942772444036623,0.26,0.04408440022768077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_college_physics,0.28431372549019607,0.04488482852329017,"acc_norm,none",0.0,0.2549019607843137,0.04336432707993176,0.28431372549019607,0.04488482852329017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_computer_security,0.47,0.05016135580465919,"acc_norm,none",0.0,0.44,0.04988876515698589,0.47,0.05016135580465919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_conceptual_physics,0.44680851063829785,0.0325005368436584,"acc_norm,none",0.0,0.4808510638297872,0.03266204299064678,0.44680851063829785,0.0325005368436584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_electrical_engineering,0.36551724137931035,0.04013124195424385,"acc_norm,none",0.0,0.31724137931034485,0.03878352372138622,0.36551724137931035,0.04013124195424385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_elementary_mathematics,0.5105820105820106,0.02574554227604548,"acc_norm,none",0.0,0.46825396825396826,0.0256993528321318,0.5105820105820106,0.02574554227604548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_high_school_biology,0.5,0.028444006199428714,"acc_norm,none",0.0,0.4161290322580645,0.028040981380761554,0.5,0.028444006199428714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_high_school_chemistry,0.2660098522167488,0.03108982600293752,"acc_norm,none",0.0,0.2315270935960591,0.02967833314144445,0.2660098522167488,0.03108982600293752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_high_school_computer_science,0.48,0.050211673156867795,"acc_norm,none",0.0,0.38,0.04878317312145633,0.48,0.050211673156867795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_high_school_mathematics,0.2111111111111111,0.02488211685765509,"acc_norm,none",0.0,0.2,0.024388430433987668,0.2111111111111111,0.02488211685765509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_high_school_physics,0.2980132450331126,0.037345356767871984,"acc_norm,none",0.0,0.2980132450331126,0.037345356767871984,0.2980132450331126,0.037345356767871984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_high_school_statistics,0.35185185185185186,0.03256850570293647,"acc_norm,none",0.0,0.33796296296296297,0.03225941352631295,0.35185185185185186,0.03256850570293647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_continuation_machine_learning,0.26785714285714285,0.04203277291467764,"acc_norm,none",0.0,0.30357142857142855,0.04364226155841044,0.26785714285714285,0.04203277291467764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,truthfulqa_gen,0.32558139534883723,0.016403989469907843,"rouge1_acc,none",0.0,,,,,,,,,24.30807954708599,0.7813442828039661,0.34516523867809057,0.01664310331927494,-4.028391843040376,0.7522271471396262,49.85906935848723,0.8499661222065252,0.32558139534883723,0.016403989469907843,-5.795749509242947,0.8586516634688139,33.6890510695387,0.9900125232027903,0.29498164014687883,0.01596440096558964,-6.706777856273071,1.0007212939905892,46.816694391802734,0.8673001237903358,0.3329253365973072,0.01649740238201205,-5.427851848031525,0.8666680462140429,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,truthfulqa_mc1,0.2717258261933905,0.015572840452875823,"acc,none",0.0,0.2717258261933905,0.015572840452875823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,truthfulqa_mc2,0.414880907476877,0.014232175041517605,"acc,none",0.0,0.414880907476877,0.014232175041517605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,winogrande,0.6850828729281768,0.013054277568469242,"acc,none",5.0,0.6850828729281768,0.013054277568469242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,arc_challenge,0.5085324232081911,0.014609263165632186,"acc_norm,none",25.0,0.4513651877133106,0.014542104569955264,0.5085324232081911,0.014609263165632186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,gsm8k,0.1243366186504928,0.009088880962028452,"exact_match,flexible-extract",5.0,,,,,0.1197877179681577,0.008944213403553069,0.1243366186504928,0.009088880962028452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,hellaswag,0.6925911173073093,0.004604772528612519,"acc_norm,none",10.0,0.5125473013343955,0.004988210033832004,0.6925911173073093,0.004604772528612519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu,0.3171912832929782,0.003913017874856654,"acc,none",,0.3171912832929782,0.003913017874856654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_humanities,0.2962805526036132,0.006618873031491534,"acc,none",,0.2962805526036132,0.006618873031491534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_formal_logic,0.31746031746031744,0.04163453031302859,"acc,none",5.0,0.31746031746031744,0.04163453031302859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_high_school_european_history,0.4,0.03825460278380026,"acc,none",5.0,0.4,0.03825460278380026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_high_school_us_history,0.35784313725490197,0.033644872860883,"acc,none",5.0,0.35784313725490197,0.033644872860883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_high_school_world_history,0.3291139240506329,0.03058732629470236,"acc,none",5.0,0.3291139240506329,0.03058732629470236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_international_law,0.4049586776859504,0.044811377559424694,"acc,none",5.0,0.4049586776859504,0.044811377559424694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_jurisprudence,0.35185185185185186,0.04616631111801715,"acc,none",5.0,0.35185185185185186,0.04616631111801715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_logical_fallacies,0.3128834355828221,0.03642914578292405,"acc,none",5.0,0.3128834355828221,0.03642914578292405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_moral_disputes,0.2832369942196532,0.02425790170532337,"acc,none",5.0,0.2832369942196532,0.02425790170532337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_moral_scenarios,0.2435754189944134,0.01435591196476786,"acc,none",5.0,0.2435754189944134,0.01435591196476786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_philosophy,0.3536977491961415,0.027155208103200868,"acc,none",5.0,0.3536977491961415,0.027155208103200868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_prehistory,0.37037037037037035,0.026869490744815247,"acc,none",5.0,0.37037037037037035,0.026869490744815247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_professional_law,0.25358539765319427,0.01111171533610114,"acc,none",5.0,0.25358539765319427,0.01111171533610114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_world_religions,0.3742690058479532,0.03711601185389481,"acc,none",5.0,0.3742690058479532,0.03711601185389481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_other,0.3395558416478919,0.008481949781498159,"acc,none",,0.3395558416478919,0.008481949781498159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_business_ethics,0.22,0.04163331998932269,"acc,none",5.0,0.22,0.04163331998932269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_clinical_knowledge,0.3471698113207547,0.02930010170554965,"acc,none",5.0,0.3471698113207547,0.02930010170554965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_college_medicine,0.3236994219653179,0.0356760379963917,"acc,none",5.0,0.3236994219653179,0.0356760379963917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_global_facts,0.34,0.04760952285695235,"acc,none",5.0,0.34,0.04760952285695235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_human_aging,0.2825112107623318,0.030216831011508762,"acc,none",5.0,0.2825112107623318,0.030216831011508762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,openllm,mmlu_management,0.3786407766990291,0.048026946982589726,"acc,none",5.0,0.3786407766990291,0.048026946982589726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
