model_name,training_phase,intermediate_checkpoint,add_bos_token,fewshot_as_multiturn,chat_template,training_steps,training_tokens,training_steps_in_phase,training_tokens_in_phase,benchmark,dataset,score,stderr,score_name,num_fewshot,"acc,none","acc_stderr,none","acc_norm,none","acc_norm_stderr,none","exact_match,strict-match","exact_match_stderr,strict-match","exact_match,flexible-extract","exact_match_stderr,flexible-extract","bleu_max,none","bleu_max_stderr,none","bleu_acc,none","bleu_acc_stderr,none","bleu_diff,none","bleu_diff_stderr,none","rouge1_max,none","rouge1_max_stderr,none","rouge1_acc,none","rouge1_acc_stderr,none","rouge1_diff,none","rouge1_diff_stderr,none","rouge2_max,none","rouge2_max_stderr,none","rouge2_acc,none","rouge2_acc_stderr,none","rouge2_diff,none","rouge2_diff_stderr,none","rougeL_max,none","rougeL_max_stderr,none","rougeL_acc,none","rougeL_acc_stderr,none","rougeL_diff,none","rougeL_diff_stderr,none","rouge1,none","rouge1_stderr,none","f1,none","f1_stderr,none","exact,none","exact_stderr,none","is_included,none","is_included_stderr,none","inst_level_loose_acc,none","inst_level_loose_acc_stderr,none","inst_level_strict_acc,none","inst_level_strict_acc_stderr,none","prompt_level_loose_acc,none","prompt_level_loose_acc_stderr,none","exact_match,none","exact_match_stderr,none","prompt_level_strict_acc,none","prompt_level_strict_acc_stderr,none"
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_high_school_european_history,0.5272727272727272,0.03898531605579418,"acc_norm,none",0.0,0.37575757575757573,0.03781887353205982,0.5272727272727272,0.03898531605579418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_high_school_us_history,0.5294117647058824,0.03503235296367993,"acc_norm,none",0.0,0.4411764705882353,0.034849415144292316,0.5294117647058824,0.03503235296367993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_high_school_world_history,0.5316455696202531,0.032481974005110756,"acc_norm,none",0.0,0.45147679324894513,0.032393600173974704,0.5316455696202531,0.032481974005110756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_international_law,0.4793388429752066,0.04560456086387235,"acc_norm,none",0.0,0.2975206611570248,0.04173349148083499,0.4793388429752066,0.04560456086387235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_jurisprudence,0.5185185185185185,0.04830366024635331,"acc_norm,none",0.0,0.42592592592592593,0.0478034362693679,0.5185185185185185,0.04830366024635331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_logical_fallacies,0.5030674846625767,0.03928297078179662,"acc_norm,none",0.0,0.49079754601226994,0.03927705600787443,0.5030674846625767,0.03928297078179662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_moral_disputes,0.3872832369942196,0.026226158605124655,"acc_norm,none",0.0,0.37283236994219654,0.026033890613576288,0.3872832369942196,0.026226158605124655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_moral_scenarios,0.27262569832402234,0.014893391735249603,"acc_norm,none",0.0,0.33743016759776534,0.015813901283913048,0.27262569832402234,0.014893391735249603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_philosophy,0.5048231511254019,0.028396770444111298,"acc_norm,none",0.0,0.4694533762057878,0.02834504586484068,0.5048231511254019,0.028396770444111298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_prehistory,0.5339506172839507,0.027756535257347663,"acc_norm,none",0.0,0.5308641975308642,0.027767689606833935,0.5339506172839507,0.027756535257347663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_professional_law,0.3239895697522816,0.011952840809646568,"acc_norm,none",0.0,0.30247718383311606,0.0117315242341657,0.3239895697522816,0.011952840809646568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_world_religions,0.7602339181286549,0.03274485211946956,"acc_norm,none",0.0,0.7076023391812866,0.03488647713457923,0.7602339181286549,0.03274485211946956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,other,0.548760862568394,0.008602933271808609,"acc,none",,0.548760862568394,0.008602933271808609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_business_ethics,0.66,0.04760952285695237,"acc_norm,none",0.0,0.73,0.044619604333847394,0.66,0.04760952285695237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_clinical_knowledge,0.5433962264150943,0.030656748696739435,"acc_norm,none",0.0,0.4528301886792453,0.030635627957961823,0.5433962264150943,0.030656748696739435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_college_medicine,0.4797687861271676,0.03809342081273956,"acc_norm,none",0.0,0.44508670520231214,0.03789401760283647,0.4797687861271676,0.03809342081273956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_global_facts,0.55,0.04999999999999999,"acc_norm,none",0.0,0.56,0.04988876515698589,0.55,0.04999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_human_aging,0.5515695067264574,0.03337883736255098,"acc_norm,none",0.0,0.5381165919282511,0.033460150119732274,0.5515695067264574,0.03337883736255098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_management,0.6213592233009708,0.04802694698258974,"acc_norm,none",0.0,0.5436893203883495,0.049318019942204146,0.6213592233009708,0.04802694698258974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_marketing,0.6666666666666666,0.030882736974138642,"acc_norm,none",0.0,0.7008547008547008,0.029996951858349486,0.6666666666666666,0.030882736974138642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_medical_genetics,0.63,0.04852365870939099,"acc_norm,none",0.0,0.55,0.049999999999999996,0.63,0.04852365870939099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_miscellaneous,0.7100893997445722,0.016225017944770975,"acc_norm,none",0.0,0.7139208173690932,0.016160871405127543,0.7100893997445722,0.016225017944770975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_nutrition,0.49673202614379086,0.02862930519400354,"acc_norm,none",0.0,0.39869281045751637,0.028036092273891762,0.49673202614379086,0.02862930519400354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_professional_accounting,0.32978723404255317,0.02804594694204241,"acc_norm,none",0.0,0.3617021276595745,0.02866382014719949,0.32978723404255317,0.02804594694204241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_professional_medicine,0.5,0.030372836961539352,"acc_norm,none",0.0,0.5257352941176471,0.030332578094555033,0.5,0.030372836961539352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_virology,0.40963855421686746,0.038284011150790206,"acc_norm,none",0.0,0.3493975903614458,0.0371172519074075,0.40963855421686746,0.038284011150790206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,social sciences,0.4972375690607735,0.008839575967843693,"acc,none",,0.4972375690607735,0.008839575967843693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_econometrics,0.34210526315789475,0.04462917535336936,"acc_norm,none",0.0,0.43859649122807015,0.04668000738510455,0.34210526315789475,0.04462917535336936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_high_school_geography,0.6060606060606061,0.03481285338232963,"acc_norm,none",0.0,0.5656565656565656,0.035315058793591834,0.6060606060606061,0.03481285338232963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_high_school_government_and_politics,0.5803108808290155,0.035615873276858834,"acc_norm,none",0.0,0.5647668393782384,0.03578038165008586,0.5803108808290155,0.035615873276858834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_high_school_macroeconomics,0.47435897435897434,0.02531764972644866,"acc_norm,none",0.0,0.4461538461538462,0.02520357177302833,0.47435897435897434,0.02531764972644866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_high_school_microeconomics,0.5798319327731093,0.03206183783236153,"acc_norm,none",0.0,0.47478991596638653,0.03243718055137411,0.5798319327731093,0.03206183783236153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_high_school_psychology,0.6256880733944954,0.020748959408988313,"acc_norm,none",0.0,0.6807339449541284,0.01998782906975001,0.6256880733944954,0.020748959408988313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_human_sexuality,0.44274809160305345,0.04356447202665069,"acc_norm,none",0.0,0.5267175572519084,0.04379024936553893,0.44274809160305345,0.04356447202665069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_professional_psychology,0.477124183006536,0.020206653187884782,"acc_norm,none",0.0,0.434640522875817,0.02005426920072646,0.477124183006536,0.020206653187884782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_public_relations,0.4090909090909091,0.047093069786618966,"acc_norm,none",0.0,0.4818181818181818,0.04785964010794916,0.4090909090909091,0.047093069786618966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_security_studies,0.30612244897959184,0.029504896454595957,"acc_norm,none",0.0,0.3346938775510204,0.03020923522624231,0.30612244897959184,0.029504896454595957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_sociology,0.5174129353233831,0.03533389234739245,"acc_norm,none",0.0,0.4079601990049751,0.034751163651940926,0.5174129353233831,0.03533389234739245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_us_foreign_policy,0.53,0.050161355804659205,"acc_norm,none",0.0,0.49,0.05024183937956912,0.53,0.050161355804659205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,stem,0.47224865207738664,0.008578226645812165,"acc,none",,0.47224865207738664,0.008578226645812165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_abstract_algebra,0.26,0.044084400227680794,"acc_norm,none",0.0,0.29,0.04560480215720683,0.26,0.044084400227680794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_anatomy,0.5777777777777777,0.042667634040995814,"acc_norm,none",0.0,0.5925925925925926,0.04244633238353228,0.5777777777777777,0.042667634040995814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_astronomy,0.5723684210526315,0.04026097083296564,"acc_norm,none",0.0,0.4605263157894737,0.04056242252249034,0.5723684210526315,0.04026097083296564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_college_biology,0.5833333333333334,0.04122728707651281,"acc_norm,none",0.0,0.6041666666666666,0.04089465449325582,0.5833333333333334,0.04122728707651281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_college_chemistry,0.4,0.04923659639173309,"acc_norm,none",0.0,0.36,0.04824181513244218,0.4,0.04923659639173309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_college_computer_science,0.46,0.05009082659620333,"acc_norm,none",0.0,0.4,0.04923659639173309,0.46,0.05009082659620333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_college_mathematics,0.31,0.04648231987117316,"acc_norm,none",0.0,0.29,0.04560480215720684,0.31,0.04648231987117316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_college_physics,0.3137254901960784,0.04617034827006718,"acc_norm,none",0.0,0.3137254901960784,0.04617034827006718,0.3137254901960784,0.04617034827006718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_computer_security,0.6,0.04923659639173309,"acc_norm,none",0.0,0.55,0.05,0.6,0.04923659639173309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_conceptual_physics,0.5319148936170213,0.03261936918467382,"acc_norm,none",0.0,0.5659574468085107,0.03240038086792747,0.5319148936170213,0.03261936918467382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_electrical_engineering,0.43448275862068964,0.04130740879555498,"acc_norm,none",0.0,0.41379310344827586,0.04104269211806232,0.43448275862068964,0.04130740879555498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_elementary_mathematics,0.7486772486772487,0.0223404823396439,"acc_norm,none",0.0,0.7433862433862434,0.022494510767503154,0.7486772486772487,0.0223404823396439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_high_school_biology,0.5838709677419355,0.028040981380761536,"acc_norm,none",0.0,0.5064516129032258,0.028441638233540505,0.5838709677419355,0.028040981380761536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_high_school_chemistry,0.3891625615763547,0.03430462416103872,"acc_norm,none",0.0,0.3399014778325123,0.0333276906841079,0.3891625615763547,0.03430462416103872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_high_school_computer_science,0.55,0.049999999999999996,"acc_norm,none",0.0,0.51,0.05024183937956911,0.55,0.049999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_high_school_mathematics,0.44814814814814813,0.030321167196316286,"acc_norm,none",0.0,0.3962962962962963,0.029822619458533997,0.44814814814814813,0.030321167196316286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_high_school_physics,0.3443708609271523,0.03879687024073327,"acc_norm,none",0.0,0.32450331125827814,0.03822746937658754,0.3443708609271523,0.03879687024073327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_high_school_statistics,0.4074074074074074,0.03350991604696043,"acc_norm,none",0.0,0.35185185185185186,0.03256850570293647,0.4074074074074074,0.03350991604696043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_machine_learning,0.39285714285714285,0.046355501356099754,"acc_norm,none",0.0,0.42857142857142855,0.04697113923010212,0.39285714285714285,0.046355501356099754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,truthfulqa_gen,0.605875152998776,0.01710658814070032,"rouge1_acc,none",0.0,,,,,,,,,35.96708193335139,0.8807760917926095,0.6230110159118727,0.016965517578930348,15.352993467603595,1.0859688429596,60.642045853324674,0.9968424200475688,0.605875152998776,0.01710658814070032,21.18701206512606,1.5887238945812316,48.13955173949256,1.2082639806260551,0.5581395348837209,0.017384767478986218,22.792093084483824,1.6366087528058764,58.79266771839251,1.0293840621250667,0.6107711138310894,0.01706855268069031,21.364754522511923,1.6009676896420084,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,truthfulqa_mc1,0.3708690330477356,0.01690969358024883,"acc,none",0.0,0.3708690330477356,0.01690969358024883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,truthfulqa_mc2,0.541343747007086,0.014967576972440048,"acc,none",0.0,0.541343747007086,0.014967576972440048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B-Instruct,instruction,,False,False,False,,15000000000000.0,,,openllm,winogrande,0.7742699289660616,0.011749626260902556,"acc,none",5.0,0.7742699289660616,0.011749626260902556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mistral-7B-Instruct-v0.2,instruction,,False,False,False,,7000000000000.0,,,french_bench,french_bench_arc_challenge,0.5406330196749358,0.01458175340237769,"acc_norm,none",5.0,0.48674080410607357,0.014624998352776109,0.5406330196749358,0.01458175340237769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mistral-7B-Instruct-v0.2,instruction,,False,False,False,,7000000000000.0,,,french_bench,french_bench_grammar,0.7647058823529411,0.039049164561447976,"acc,none",5.0,0.7647058823529411,0.039049164561447976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mistral-7B-Instruct-v0.2,instruction,,False,False,False,,7000000000000.0,,,french_bench,french_bench_hellaswag,0.6770186335403726,0.004839331416795899,"acc_norm,none",5.0,0.5125294495609338,0.0051728504731054035,0.6770186335403726,0.004839331416795899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mistral-7B-Instruct-v0.2,instruction,,False,False,False,,7000000000000.0,,,french_bench,french_bench_vocab,0.7563025210084033,0.039521397092913316,"acc,none",5.0,0.7563025210084033,0.039521397092913316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mistral-7B-Instruct-v0.2,instruction,,False,False,False,,7000000000000.0,,,french_bench_gen,french_bench_fquadv2_genq,0.3294025986705468,N/A,"rouge1,none",5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3294025986705468,N/A,0.30709088687496194,0.011231271737798575,,,,,,,,,,,,,,
Mistral-7B-Instruct-v0.2,instruction,,False,False,False,,7000000000000.0,,,french_bench_gen,french_bench_fquadv2_hasAns,0.7153423942653181,N/A,"rouge1,none",5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7153423942653181,N/A,0.6999137156420211,0.01670329292122933,0.405,0.024575340657273674,,,,,,,,,,,,
Mistral-7B-Instruct-v0.2,instruction,,False,False,False,,7000000000000.0,,,french_bench_gen,french_bench_multifquad,0.6213534039118727,N/A,"rouge1,none",5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6213534039118727,N/A,0.5991413946148872,0.01405122265298688,0.0975,0.014850444918779895,,,,,,,,,,,,
Mistral-7B-Instruct-v0.2,instruction,,False,False,False,,7000000000000.0,,,french_bench_gen,french_bench_orangesum_abstract,0.3283365529580934,N/A,"rouge1,none",5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3283365529580934,N/A,,,,,,,,,,,,,,,,
Mistral-7B-Instruct-v0.2,instruction,,False,False,False,,7000000000000.0,,,french_bench_gen,french_bench_trivia,0.68062645841608,N/A,"rouge1,none",5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68062645841608,N/A,0.6701604846223912,0.02152039244174793,0.5578947368421052,0.025510523434968492,0.55,0.02555453581639776,,,,,,,,,,
Mistral-7B-Instruct-v0.2,instruction,,False,False,False,,7000000000000.0,,,openllm,arc_challenge,0.6382252559726962,0.014041957945038078,"acc_norm,none",25.0,0.6023890784982935,0.014301752223279543,0.6382252559726962,0.014041957945038078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mistral-7B-Instruct-v0.2,instruction,,False,False,False,,7000000000000.0,,,openllm,gsm8k,0.44200151630022744,0.013679514492814581,"exact_match,flexible-extract",5.0,,,,,0.44124336618650495,0.01367705947859264,0.44200151630022744,0.013679514492814581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mistral-7B-Instruct-v0.2,instruction,,False,False,False,,7000000000000.0,,,openllm,hellaswag,0.8451503684524995,0.003610219413061354,"acc_norm,none",10.0,0.6620195180242979,0.004720551323547124,0.8451503684524995,0.003610219413061354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mistral-7B-Instruct-v0.2,instruction,,False,False,False,,7000000000000.0,,,openllm,mmlu,0.5910126762569434,0.003936938905881521,"acc,none",,0.5910126762569434,0.003936938905881521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mistral-7B-Instruct-v0.2,instruction,,False,False,False,,7000000000000.0,,,openllm,mmlu_humanities,0.5462274176408076,0.006827531911397889,"acc,none",,0.5462274176408076,0.006827531911397889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mistral-7B-Instruct-v0.2,instruction,,False,False,False,,7000000000000.0,,,openllm,mmlu_formal_logic,0.3968253968253968,0.04375888492727062,"acc,none",5.0,0.3968253968253968,0.04375888492727062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
