𗣔	96468	Lo	1
𗣕	96469	Lo	1
𗣖	96470	Lo	1
𗣗	96471	Lo	1
𗣘	96472	Lo	1
𗣙	96473	Lo	1
𗣚	96474	Lo	1
𗣛	96475	Lo	1
𗣜	96476	Lo	1
𗣝	96477	Lo	1
𗣞	96478	Lo	1
𗣟	96479	Lo	1
𗣠	96480	Lo	1
𗣡	96481	Lo	1
𗣢	96482	Lo	1
𗣣	96483	Lo	1
𗣤	96484	Lo	1
𗣥	96485	Lo	1
𗣦	96486	Lo	1
𗣧	96487	Lo	1
𗣨	96488	Lo	1
𗣩	96489	Lo	1
𗣪	96490	Lo	1
𗣫	96491	Lo	1
𗣬	96492	Lo	1
𗣭	96493	Lo	1
𗣮	96494	Lo	1
𗣯	96495	Lo	1
𗣰	96496	Lo	1
𗣱	96497	Lo	1
𗣲	96498	Lo	1
𗣳	96499	Lo	1
𗣴	96500	Lo	1
𗣵	96501	Lo	1
𗣶	96502	Lo	1
𗣷	96503	Lo	1
𗣸	96504	Lo	1
𗣹	96505	Lo	1
𗣺	96506	Lo	1
𗣻	96507	Lo	1
𗣽	96509	Lo	1
𗣾	96510	Lo	1
𗣿	96511	Lo	1
𗤀	96512	Lo	1
𗤂	96514	Lo	1
𗤃	96515	Lo	1
𗤄	96516	Lo	1
𗤅	96517	Lo	1
𗤆	96518	Lo	1
𗤇	96519	Lo	1
𗤈	96520	Lo	1
𗤉	96521	Lo	1
𗤊	96522	Lo	1
𗤋	96523	Lo	1
𗤌	96524	Lo	1
𗤍	96525	Lo	1
𗤎	96526	Lo	1
𗤏	96527	Lo	1
𗤐	96528	Lo	1
𗤑	96529	Lo	1
𗤓	96531	Lo	1
𗤔	96532	Lo	1
𗤕	96533	Lo	1
𗤖	96534	Lo	1
𗤗	96535	Lo	1
𗤘	96536	Lo	1
𗤙	96537	Lo	1
𗤚	96538	Lo	1
𗤛	96539	Lo	1
𗤜	96540	Lo	1
𗤝	96541	Lo	1
𗤞	96542	Lo	1
𗤟	96543	Lo	1
𗤠	96544	Lo	1
𗤡	96545	Lo	1
𗤢	96546	Lo	1
𗤣	96547	Lo	1
𗤤	96548	Lo	1
𗤥	96549	Lo	1
𗤦	96550	Lo	1
𗤧	96551	Lo	1
𗤨	96552	Lo	1
𗤩	96553	Lo	1
𗤫	96555	Lo	1
𗤬	96556	Lo	1
𗤭	96557	Lo	1
𗤮	96558	Lo	1
𗤯	96559	Lo	1
𗤰	96560	Lo	1
𗤱	96561	Lo	1
𗤲	96562	Lo	1
𗤳	96563	Lo	1
𗤴	96564	Lo	1
𗤵	96565	Lo	1
𗤶	96566	Lo	1
𗤷	96567	Lo	1
𗤸	96568	Lo	1
𗤹	96569	Lo	1
𗤺	96570	Lo	1
𗤻	96571	Lo	1
𗤼	96572	Lo	1
𗤽	96573	Lo	1
𗤾	96574	Lo	1
𗤿	96575	Lo	1
𗥀	96576	Lo	1
𗥁	96577	Lo	1
𗥂	96578	Lo	1
𗥄	96580	Lo	1
𗥅	96581	Lo	1
𗥆	96582	Lo	1
𗥇	96583	Lo	1
𗥈	96584	Lo	1
𗥉	96585	Lo	1
𗥊	96586	Lo	1
𗥋	96587	Lo	1
𗥌	96588	Lo	1
𗥍	96589	Lo	1
𗥎	96590	Lo	1
𗥏	96591	Lo	1
𗥐	96592	Lo	1
𗥑	96593	Lo	1
𗥒	96594	Lo	1
𗥓	96595	Lo	1
𗥔	96596	Lo	1
𗥕	96597	Lo	1
𗥖	96598	Lo	1
𗥗	96599	Lo	1
𗥘	96600	Lo	1
𗥙	96601	Lo	1
𗥚	96602	Lo	1
𗥛	96603	Lo	1
𗥜	96604	Lo	1
𗥝	96605	Lo	1
𗥞	96606	Lo	1
𗥟	96607	Lo	1
𗥠	96608	Lo	1
𗥡	96609	Lo	1
𗥢	96610	Lo	1
𗥣	96611	Lo	1
𗥤	96612	Lo	1
𗥥	96613	Lo	1
𗥦	96614	Lo	1
𗥧	96615	Lo	1
𗥨	96616	Lo	1
𗥩	96617	Lo	1
𗥪	96618	Lo	1
𗥫	96619	Lo	1
𗥬	96620	Lo	1
𗥭	96621	Lo	1
𗥮	96622	Lo	1
𗥯	96623	Lo	1
𗥰	96624	Lo	1
𗥱	96625	Lo	1
𗥲	96626	Lo	1
𗥳	96627	Lo	1
𗥴	96628	Lo	1
𗥵	96629	Lo	1
𗥶	96630	Lo	1
𗥷	96631	Lo	1
𗥸	96632	Lo	1
𗥹	96633	Lo	1
𗥺	96634	Lo	1
𗥻	96635	Lo	1
𗥼	96636	Lo	1
𗥽	96637	Lo	1
𗥾	96638	Lo	1
𗥿	96639	Lo	1
𗦁	96641	Lo	1
𗦂	96642	Lo	1
𗦃	96643	Lo	1
𗦄	96644	Lo	1
𗦅	96645	Lo	1
𗦆	96646	Lo	1
𗦇	96647	Lo	1
𗦈	96648	Lo	1
𗦉	96649	Lo	1
𗦊	96650	Lo	1
𗦋	96651	Lo	1
𗦌	96652	Lo	1
𗦍	96653	Lo	1
𗦎	96654	Lo	1
𗦏	96655	Lo	1
𗦐	96656	Lo	1
𗦑	96657	Lo	1
𗦒	96658	Lo	1
𗦓	96659	Lo	1
𗦔	96660	Lo	1
𗦕	96661	Lo	1
𗦖	96662	Lo	1
𗦗	96663	Lo	1
𗦘	96664	Lo	1
𗦙	96665	Lo	1
𗦚	96666	Lo	1
𗦛	96667	Lo	1
𗦜	96668	Lo	1
𗦝	96669	Lo	1
𗦞	96670	Lo	1
𗦟	96671	Lo	1
𗦠	96672	Lo	1
𗦡	96673	Lo	1
𗦢	96674	Lo	1
𗦣	96675	Lo	1
𗦤	96676	Lo	1
𗦥	96677	Lo	1
𗦦	96678	Lo	1
𗦧	96679	Lo	1
𗦨	96680	Lo	1
𗦩	96681	Lo	1
𗦪	96682	Lo	1
𗦫	96683	Lo	1
𗦬	96684	Lo	1
𗦭	96685	Lo	1
𗦮	96686	Lo	1
𗦯	96687	Lo	1
𗦰	96688	Lo	1
𗦱	96689	Lo	1
𗦳	96691	Lo	1
𗦴	96692	Lo	1
𗦵	96693	Lo	1
𗦶	96694	Lo	1
𗦷	96695	Lo	1
𗦸	96696	Lo	1
𗦹	96697	Lo	1
𗦺	96698	Lo	1
𗦻	96699	Lo	1
𗦼	96700	Lo	1
𗦽	96701	Lo	1
𗦾	96702	Lo	1
𗦿	96703	Lo	1
𗧀	96704	Lo	1
𗧁	96705	Lo	1
𗧂	96706	Lo	1
𗧃	96707	Lo	1
𗧄	96708	Lo	1
𗧅	96709	Lo	1
𗧆	96710	Lo	1
𗧇	96711	Lo	1
𗧈	96712	Lo	1
𗧉	96713	Lo	1
𗧊	96714	Lo	1
𗧋	96715	Lo	1
𗧌	96716	Lo	1
𗧍	96717	Lo	1
𗧎	96718	Lo	1
𗧏	96719	Lo	1
𗧐	96720	Lo	1
𗧑	96721	Lo	1
𗧒	96722	Lo	1
𗧓	96723	Lo	1
𗧔	96724	Lo	1
𗧕	96725	Lo	1
𗧖	96726	Lo	1
𗧗	96727	Lo	1
𗧘	96728	Lo	1
𗧙	96729	Lo	1
𗧚	96730	Lo	1
𗧛	96731	Lo	1
𗧜	96732	Lo	1
𗧝	96733	Lo	1
𗧞	96734	Lo	1
𗧟	96735	Lo	1
𗧠	96736	Lo	1
𗧡	96737	Lo	1
𗧢	96738	Lo	1
𗧣	96739	Lo	1
𗧤	96740	Lo	1
𗧥	96741	Lo	1
𗧦	96742	Lo	1
𗧧	96743	Lo	1
𗧨	96744	Lo	1
𗧩	96745	Lo	1
𗧪	96746	Lo	1
𗧫	96747	Lo	1
𗧬	96748	Lo	1
𗧭	96749	Lo	1
𗧮	96750	Lo	1
𗧯	96751	Lo	1
𗧰	96752	Lo	1
𗧱	96753	Lo	1
𗧲	96754	Lo	1
𗧳	96755	Lo	1
𗧴	96756	Lo	1
𗧵	96757	Lo	1
𗧶	96758	Lo	1
𗧷	96759	Lo	1
𗧸	96760	Lo	1
𗧹	96761	Lo	1
𗧺	96762	Lo	1
𗧻	96763	Lo	1
𗧼	96764	Lo	1
𗧽	96765	Lo	1
𗧾	96766	Lo	1
𗧿	96767	Lo	1
𗨀	96768	Lo	1
𗨂	96770	Lo	1
𗨃	96771	Lo	1
𗨄	96772	Lo	1
𗨅	96773	Lo	1
𗨆	96774	Lo	1
𗨇	96775	Lo	1
𗨈	96776	Lo	1
𗨉	96777	Lo	1
𗨊	96778	Lo	1
𗨋	96779	Lo	1
𗨌	96780	Lo	1
𗨍	96781	Lo	1
𗨎	96782	Lo	1
𗨏	96783	Lo	1
𗨐	96784	Lo	1
𗨑	96785	Lo	1
𗨒	96786	Lo	1
𗨓	96787	Lo	1
𗨔	96788	Lo	1
𗨕	96789	Lo	1
𗨖	96790	Lo	1
𗨗	96791	Lo	1
𗨘	96792	Lo	1
𗨙	96793	Lo	1
𗨚	96794	Lo	1
𗨛	96795	Lo	1
𗨜	96796	Lo	1
𗨝	96797	Lo	1
𗨞	96798	Lo	1
𗨟	96799	Lo	1
𗨠	96800	Lo	1
𗨡	96801	Lo	1
𗨢	96802	Lo	1
𗨣	96803	Lo	1
𗨤	96804	Lo	1
𗨥	96805	Lo	1
𗨦	96806	Lo	1
𗨧	96807	Lo	1
𗨨	96808	Lo	1
𗨩	96809	Lo	1
𗨪	96810	Lo	1
𗨫	96811	Lo	1
𗨬	96812	Lo	1
𗨭	96813	Lo	1
𗨮	96814	Lo	1
𗨯	96815	Lo	1
𗨰	96816	Lo	1
𗨱	96817	Lo	1
𗨲	96818	Lo	1
𗨳	96819	Lo	1
𗨴	96820	Lo	1
𗨵	96821	Lo	1
𗨶	96822	Lo	1
𗨷	96823	Lo	1
𗨸	96824	Lo	1
𗨹	96825	Lo	1
𗨻	96827	Lo	1
𗨼	96828	Lo	1
𗨽	96829	Lo	1
𗨾	96830	Lo	1
𗨿	96831	Lo	1
𗩀	96832	Lo	1
𗩁	96833	Lo	1
𗩂	96834	Lo	1
𗩃	96835	Lo	1
𗩄	96836	Lo	1
𗩅	96837	Lo	1
𗩆	96838	Lo	1
𗩇	96839	Lo	1
𗩈	96840	Lo	1
𗩉	96841	Lo	1
𗩊	96842	Lo	1
𗩋	96843	Lo	1
𗩌	96844	Lo	1
𗩍	96845	Lo	1
𗩎	96846	Lo	1
𗩏	96847	Lo	1
𗩐	96848	Lo	1
𗩑	96849	Lo	1
𗩒	96850	Lo	1
𗩓	96851	Lo	1
𗩔	96852	Lo	1
𗩕	96853	Lo	1
𗩖	96854	Lo	1
𗩗	96855	Lo	1
𗩘	96856	Lo	1
𗩙	96857	Lo	1
𗩚	96858	Lo	1
𗩛	96859	Lo	1
𗩜	96860	Lo	1
𗩝	96861	Lo	1
𗩞	96862	Lo	1
𗩟	96863	Lo	1
𗩠	96864	Lo	1
𗩡	96865	Lo	1
𗩢	96866	Lo	1
𗩣	96867	Lo	1
𗩤	96868	Lo	1
𗩥	96869	Lo	1
𗩦	96870	Lo	1
𗩧	96871	Lo	1
𗩨	96872	Lo	1
𗩩	96873	Lo	1
𗩪	96874	Lo	1
𗩫	96875	Lo	1
𗩬	96876	Lo	1
𗩮	96878	Lo	1
𗩯	96879	Lo	1
𗩰	96880	Lo	1
𗩱	96881	Lo	1
𗩲	96882	Lo	1
𗩳	96883	Lo	1
𗩴	96884	Lo	1
𗩵	96885	Lo	1
𗩶	96886	Lo	1
𗩷	96887	Lo	1
𗩸	96888	Lo	1
𗩹	96889	Lo	1
𗩺	96890	Lo	1
𗩻	96891	Lo	1
𗩼	96892	Lo	1
𗩽	96893	Lo	1
𗩾	96894	Lo	1
𗩿	96895	Lo	1
𗪀	96896	Lo	1
𗪁	96897	Lo	1
𗪂	96898	Lo	1
𗪃	96899	Lo	1
𗪄	96900	Lo	1
𗪅	96901	Lo	1
𗪆	96902	Lo	1
𗪇	96903	Lo	1
𗪈	96904	Lo	1
𗪉	96905	Lo	1
𗪊	96906	Lo	1
𗪋	96907	Lo	1
𗪌	96908	Lo	1
𗪍	96909	Lo	1
𗪎	96910	Lo	1
𗪏	96911	Lo	1
𗪐	96912	Lo	1
𗪑	96913	Lo	1
𗪒	96914	Lo	1
𗪓	96915	Lo	1
𗪔	96916	Lo	1
𗪕	96917	Lo	1
𗪖	96918	Lo	1
𗪗	96919	Lo	1
𗪘	96920	Lo	1
𗪙	96921	Lo	1
𗪚	96922	Lo	1
𗪛	96923	Lo	1
𗪜	96924	Lo	1
𗪝	96925	Lo	1
𗪞	96926	Lo	1
𗪟	96927	Lo	1
𗪠	96928	Lo	1
𗪡	96929	Lo	1
𗪢	96930	Lo	1
𗪣	96931	Lo	1
𗪤	96932	Lo	1
𗪥	96933	Lo	1
𗪦	96934	Lo	1
𗪧	96935	Lo	1
𗪨	96936	Lo	1
𗪩	96937	Lo	1
𗪪	96938	Lo	1
𗪫	96939	Lo	1
𗪬	96940	Lo	1
𗪭	96941	Lo	1
𗪮	96942	Lo	1
𗪯	96943	Lo	1
𗪰	96944	Lo	1
𗪱	96945	Lo	1
𗪲	96946	Lo	1
𗪳	96947	Lo	1
𗪴	96948	Lo	1
𗪵	96949	Lo	1
𗪶	96950	Lo	1
𗪷	96951	Lo	1
𗪸	96952	Lo	1
𗪹	96953	Lo	1
𗪺	96954	Lo	1
𗪻	96955	Lo	1
𗪼	96956	Lo	1
𗪽	96957	Lo	1
𗪾	96958	Lo	1
𗪿	96959	Lo	1
𗫀	96960	Lo	1
𗫁	96961	Lo	1
𗫂	96962	Lo	1
𗫃	96963	Lo	1
𗫄	96964	Lo	1
𗫅	96965	Lo	1
𗫆	96966	Lo	1
𗫇	96967	Lo	1
𗫈	96968	Lo	1
𗫉	96969	Lo	1
𗫊	96970	Lo	1
𗫋	96971	Lo	1
𗫌	96972	Lo	1
𗫍	96973	Lo	1
𗫎	96974	Lo	1
𗫏	96975	Lo	1
𗫐	96976	Lo	1
𗫑	96977	Lo	1
𗫒	96978	Lo	1
𗫓	96979	Lo	1
𗫔	96980	Lo	1
𗫕	96981	Lo	1
𗫖	96982	Lo	1
𗫗	96983	Lo	1
𗫘	96984	Lo	1
𗫙	96985	Lo	1
𗫚	96986	Lo	1
𗫛	96987	Lo	1
𗫜	96988	Lo	1
𗫝	96989	Lo	1
𗫞	96990	Lo	1
𗫟	96991	Lo	1
𗫠	96992	Lo	1
𗫡	96993	Lo	1
𗫢	96994	Lo	1
𗫣	96995	Lo	1
𗫤	96996	Lo	1
𗫥	96997	Lo	1
𗫦	96998	Lo	1
𗫧	96999	Lo	1
𗫨	97000	Lo	1
𗫩	97001	Lo	1
𗫪	97002	Lo	1
𗫫	97003	Lo	1
𗫬	97004	Lo	1
𗫭	97005	Lo	1
𗫮	97006	Lo	1
𗫯	97007	Lo	1
𗫰	97008	Lo	1
𗫱	97009	Lo	1
𗫲	97010	Lo	1
𗫳	97011	Lo	1
𗫴	97012	Lo	1
𗫵	97013	Lo	1
𗫶	97014	Lo	1
𗫷	97015	Lo	1
𗫸	97016	Lo	1
𗫹	97017	Lo	1
𗫺	97018	Lo	1
𗫻	97019	Lo	1
𗫼	97020	Lo	1
𗫽	97021	Lo	1
𗫾	97022	Lo	1
𗫿	97023	Lo	1
𗬀	97024	Lo	1
𗬁	97025	Lo	1
𗬂	97026	Lo	1
𗬃	97027	Lo	1
𗬄	97028	Lo	1
𗬅	97029	Lo	1
𗬆	97030	Lo	1
𗬇	97031	Lo	1
𗬈	97032	Lo	1
𗬉	97033	Lo	1
𗬊	97034	Lo	1
𗬋	97035	Lo	1
𗬌	97036	Lo	1
𗬍	97037	Lo	1
𗬎	97038	Lo	1
𗬐	97040	Lo	1
𗬑	97041	Lo	1
𗬒	97042	Lo	1
𗬓	97043	Lo	1
𗬔	97044	Lo	1
𗬕	97045	Lo	1
𗬖	97046	Lo	1
𗬗	97047	Lo	1
𗬘	97048	Lo	1
𗬙	97049	Lo	1
𗬚	97050	Lo	1
𗬛	97051	Lo	1
𗬜	97052	Lo	1
𗬝	97053	Lo	1
𗬞	97054	Lo	1
𗬟	97055	Lo	1
𗬠	97056	Lo	1
𗬡	97057	Lo	1
𗬢	97058	Lo	1
𗬣	97059	Lo	1
𗬤	97060	Lo	1
𗬥	97061	Lo	1
𗬦	97062	Lo	1
𗬧	97063	Lo	1
𗬨	97064	Lo	1
𗬩	97065	Lo	1
𗬪	97066	Lo	1
𗬫	97067	Lo	1
𗬬	97068	Lo	1
𗬭	97069	Lo	1
𗬮	97070	Lo	1
𗬯	97071	Lo	1
𗬰	97072	Lo	1
𗬱	97073	Lo	1
𗬲	97074	Lo	1
𗬳	97075	Lo	1
𗬴	97076	Lo	1
𗬵	97077	Lo	1
𗬶	97078	Lo	1
𗬷	97079	Lo	1
𗬸	97080	Lo	1
𗬹	97081	Lo	1
𗬺	97082	Lo	1
𗬻	97083	Lo	1
𗬼	97084	Lo	1
𗬽	97085	Lo	1
𗬾	97086	Lo	1
𗬿	97087	Lo	1
𗭀	97088	Lo	1
𗭁	97089	Lo	1
𗭂	97090	Lo	1
𗭃	97091	Lo	1
𗭄	97092	Lo	1
𗭅	97093	Lo	1
𗭆	97094	Lo	1
𗭇	97095	Lo	1
𗭈	97096	Lo	1
𗭉	97097	Lo	1
𗭊	97098	Lo	1
𗭋	97099	Lo	1
𗭌	97100	Lo	1
𗭍	97101	Lo	1
𗭎	97102	Lo	1
𗭏	97103	Lo	1
𗭐	97104	Lo	1
𗭑	97105	Lo	1
𗭒	97106	Lo	1
𗭓	97107	Lo	1
𗭔	97108	Lo	1
𗭕	97109	Lo	1
𗭖	97110	Lo	1
𗭗	97111	Lo	1
𗭘	97112	Lo	1
𗭙	97113	Lo	1
𗭚	97114	Lo	1
𗭛	97115	Lo	1
𗭜	97116	Lo	1
𗭝	97117	Lo	1
𗭞	97118	Lo	1
𗭟	97119	Lo	1
𗭠	97120	Lo	1
𗭡	97121	Lo	1
𗭢	97122	Lo	1
𗭣	97123	Lo	1
𗭤	97124	Lo	1
𗭥	97125	Lo	1
𗭦	97126	Lo	1
𗭧	97127	Lo	1
𗭨	97128	Lo	1
𗭩	97129	Lo	1
𗭪	97130	Lo	1
𗭫	97131	Lo	1
𗭬	97132	Lo	1
𗭭	97133	Lo	1
𗭮	97134	Lo	1
𗭯	97135	Lo	1
𗭰	97136	Lo	1
𗭱	97137	Lo	1
𗭲	97138	Lo	1
𗭳	97139	Lo	1
𗭴	97140	Lo	1
𗭵	97141	Lo	1
𗭶	97142	Lo	1
𗭷	97143	Lo	1
𗭸	97144	Lo	1
𗭹	97145	Lo	1
𗭺	97146	Lo	1
𗭻	97147	Lo	1
𗭼	97148	Lo	1
𗭽	97149	Lo	1
𗭾	97150	Lo	1
𗭿	97151	Lo	1
𗮀	97152	Lo	1
𗮁	97153	Lo	1
𗮂	97154	Lo	1
𗮃	97155	Lo	1
𗮄	97156	Lo	1
𗮅	97157	Lo	1
𗮆	97158	Lo	1
𗮇	97159	Lo	1
𗮈	97160	Lo	1
𗮉	97161	Lo	1
𗮊	97162	Lo	1
𗮋	97163	Lo	1
𗮌	97164	Lo	1
𗮍	97165	Lo	1
𗮎	97166	Lo	1
𗮏	97167	Lo	1
𗮐	97168	Lo	1
𗮑	97169	Lo	1
𗮒	97170	Lo	1
𗮓	97171	Lo	1
𗮔	97172	Lo	1
𗮕	97173	Lo	1
𗮖	97174	Lo	1
𗮗	97175	Lo	1
𗮘	97176	Lo	1
𗮙	97177	Lo	1
𗮚	97178	Lo	1
𗮛	97179	Lo	1
𗮜	97180	Lo	1
𗮝	97181	Lo	1
𗮞	97182	Lo	1
𗮟	97183	Lo	1
𗮠	97184	Lo	1
𗮡	97185	Lo	1
𗮢	97186	Lo	1
𗮣	97187	Lo	1
𗮤	97188	Lo	1
𗮥	97189	Lo	1
𗮦	97190	Lo	1
𗮧	97191	Lo	1
𗮨	97192	Lo	1
𗮩	97193	Lo	1
𗮪	97194	Lo	1
𗮫	97195	Lo	1
𗮬	97196	Lo	1
𗮭	97197	Lo	1
𗮮	97198	Lo	1
𗮯	97199	Lo	1
𗮰	97200	Lo	1
𗮱	97201	Lo	1
𗮲	97202	Lo	1
𗮳	97203	Lo	1
𗮴	97204	Lo	1
𗮵	97205	Lo	1
𗮶	97206	Lo	1
𗮷	97207	Lo	1
𗮸	97208	Lo	1
𗮹	97209	Lo	1
𗮺	97210	Lo	1
𗮻	97211	Lo	1
𗮼	97212	Lo	1
𗮽	97213	Lo	1
𗮾	97214	Lo	1
𗮿	97215	Lo	1
𗯀	97216	Lo	1
𗯁	97217	Lo	1
𗯂	97218	Lo	1
𗯃	97219	Lo	1
𗯄	97220	Lo	1
𗯅	97221	Lo	1
𗯆	97222	Lo	1
𗯇	97223	Lo	1
𗯈	97224	Lo	1
𗯉	97225	Lo	1
𗯊	97226	Lo	1
𗯋	97227	Lo	1
𗯌	97228	Lo	1
𗯍	97229	Lo	1
𗯎	97230	Lo	1
𗯏	97231	Lo	1
𗯐	97232	Lo	1
𗯑	97233	Lo	1
𗯒	97234	Lo	1
𗯓	97235	Lo	1
𗯔	97236	Lo	1
𗯕	97237	Lo	1
𗯖	97238	Lo	1
𗯗	97239	Lo	1
𗯘	97240	Lo	1
𗯙	97241	Lo	1
𗯚	97242	Lo	1
𗯛	97243	Lo	1
𗯜	97244	Lo	1
𗯝	97245	Lo	1
𗯞	97246	Lo	1
𗯟	97247	Lo	1
𗯠	97248	Lo	1
𗯡	97249	Lo	1
𗯢	97250	Lo	1
𗯣	97251	Lo	1
𗯤	97252	Lo	1
𗯥	97253	Lo	1
𗯦	97254	Lo	1
𗯧	97255	Lo	1
𗯨	97256	Lo	1
𗯩	97257	Lo	1
𗯪	97258	Lo	1
𗯫	97259	Lo	1
𗯬	97260	Lo	1
𗯭	97261	Lo	1
𗯮	97262	Lo	1
𗯯	97263	Lo	1
𗯰	97264	Lo	1
𗯱	97265	Lo	1
𗯲	97266	Lo	1
𗯳	97267	Lo	1
𗯴	97268	Lo	1
𗯵	97269	Lo	1
𗯶	97270	Lo	1
𗯷	97271	Lo	1
𗯸	97272	Lo	1
𗯹	97273	Lo	1
𗯺	97274	Lo	1
𗯻	97275	Lo	1
𗯼	97276	Lo	1
𗯽	97277	Lo	1
𗯾	97278	Lo	1
𗯿	97279	Lo	1
𗰀	97280	Lo	1
𗰁	97281	Lo	1
𗰂	97282	Lo	1
𗰃	97283	Lo	1
𗰄	97284	Lo	1
𗰅	97285	Lo	1
𗰆	97286	Lo	1
𗰇	97287	Lo	1
𗰈	97288	Lo	1
𗰉	97289	Lo	1
𗰊	97290	Lo	1
𗰋	97291	Lo	1
𗰌	97292	Lo	1
𗰍	97293	Lo	1
𗰎	97294	Lo	1
𗰏	97295	Lo	1
𗰐	97296	Lo	1
𗰑	97297	Lo	1
𗰒	97298	Lo	1
𗰓	97299	Lo	1
𗰔	97300	Lo	1
𗰕	97301	Lo	1
𗰖	97302	Lo	1
𗰘	97304	Lo	1
𗰙	97305	Lo	1
𗰚	97306	Lo	1
𗰛	97307	Lo	1
𗰜	97308	Lo	1
𗰝	97309	Lo	1
𗰞	97310	Lo	1
𗰟	97311	Lo	1
𗰠	97312	Lo	1
𗰡	97313	Lo	1
𗰢	97314	Lo	1
𗰣	97315	Lo	1
𗰤	97316	Lo	1
𗰥	97317	Lo	1
𗰦	97318	Lo	1
𗰧	97319	Lo	1
𗰨	97320	Lo	1
𗰩	97321	Lo	1
𗰪	97322	Lo	1
𗰫	97323	Lo	1
𗰬	97324	Lo	1
𗰮	97326	Lo	1
𗰯	97327	Lo	1
𗰰	97328	Lo	1
𗰱	97329	Lo	1
𗰲	97330	Lo	1
𗰳	97331	Lo	1
𗰴	97332	Lo	1
𗰵	97333	Lo	1
𗰶	97334	Lo	1
𗰷	97335	Lo	1
𗰸	97336	Lo	1
𗰹	97337	Lo	1
𗰺	97338	Lo	1
𗰻	97339	Lo	1
𗰼	97340	Lo	1
𗰽	97341	Lo	1
𗰾	97342	Lo	1
𗰿	97343	Lo	1
𗱀	97344	Lo	1
𗱁	97345	Lo	1
𗱂	97346	Lo	1
𗱃	97347	Lo	1
𗱄	97348	Lo	1
𗱅	97349	Lo	1
𗱆	97350	Lo	1
𗱇	97351	Lo	1
𗱈	97352	Lo	1
𗱉	97353	Lo	1
𗱊	97354	Lo	1
𗱋	97355	Lo	1
𗱌	97356	Lo	1
𗱍	97357	Lo	1
𗱎	97358	Lo	1
𗱏	97359	Lo	1
𗱐	97360	Lo	1
𗱑	97361	Lo	1
𗱒	97362	Lo	1
𗱓	97363	Lo	1
𗱔	97364	Lo	1
𗱕	97365	Lo	1
𗱖	97366	Lo	1
𗱗	97367	Lo	1
𗱘	97368	Lo	1
𗱙	97369	Lo	1
𗱚	97370	Lo	1
𗱛	97371	Lo	1
𗱜	97372	Lo	1
𗱝	97373	Lo	1
𗱞	97374	Lo	1
𗱟	97375	Lo	1
𗱠	97376	Lo	1
𗱡	97377	Lo	1
𗱢	97378	Lo	1
𗱣	97379	Lo	1
𗱤	97380	Lo	1
𗱥	97381	Lo	1
𗱦	97382	Lo	1
𗱧	97383	Lo	1
𗱨	97384	Lo	1
𗱩	97385	Lo	1
𗱪	97386	Lo	1
𗱫	97387	Lo	1
𗱬	97388	Lo	1
𗱭	97389	Lo	1
𗱮	97390	Lo	1
𗱯	97391	Lo	1
𗱰	97392	Lo	1
𗱱	97393	Lo	1
𗱲	97394	Lo	1
𗱳	97395	Lo	1
𗱴	97396	Lo	1
𗱵	97397	Lo	1
𗱶	97398	Lo	1
𗱷	97399	Lo	1
𗱸	97400	Lo	1
𗱹	97401	Lo	1
𗱺	97402	Lo	1
𗱻	97403	Lo	1
𗱼	97404	Lo	1
𗱽	97405	Lo	1
𗱾	97406	Lo	1
𗱿	97407	Lo	1
𗲀	97408	Lo	1
𗲁	97409	Lo	1
𗲂	97410	Lo	1
𗲃	97411	Lo	1
𗲄	97412	Lo	1
𗲅	97413	Lo	1
𗲆	97414	Lo	1
𗲇	97415	Lo	1
𗲈	97416	Lo	1
𗲉	97417	Lo	1
𗲊	97418	Lo	1
𗲋	97419	Lo	1
𗲌	97420	Lo	1
𗲍	97421	Lo	1
𗲎	97422	Lo	1
𗲏	97423	Lo	1
𗲐	97424	Lo	1
𗲑	97425	Lo	1
𗲒	97426	Lo	1
𗲓	97427	Lo	1
𗲔	97428	Lo	1
𗲕	97429	Lo	1
𗲖	97430	Lo	1
𗲗	97431	Lo	1
𗲘	97432	Lo	1
𗲙	97433	Lo	1
𗲚	97434	Lo	1
𗲜	97436	Lo	1
𗲝	97437	Lo	1
𗲞	97438	Lo	1
𗲟	97439	Lo	1
𗲠	97440	Lo	1
𗲡	97441	Lo	1
𗲢	97442	Lo	1
𗲣	97443	Lo	1
𗲤	97444	Lo	1
𗲥	97445	Lo	1
𗲦	97446	Lo	1
𗲧	97447	Lo	1
𗲨	97448	Lo	1
𗲩	97449	Lo	1
𗲪	97450	Lo	1
𗲫	97451	Lo	1
𗲬	97452	Lo	1
𗲭	97453	Lo	1
𗲮	97454	Lo	1
𗲯	97455	Lo	1
𗲰	97456	Lo	1
𗲱	97457	Lo	1
𗲲	97458	Lo	1
𗲳	97459	Lo	1
𗲴	97460	Lo	1
𗲵	97461	Lo	1
𗲶	97462	Lo	1
𗲷	97463	Lo	1
𗲸	97464	Lo	1
𗲹	97465	Lo	1
𗲺	97466	Lo	1
𗲻	97467	Lo	1
𗲼	97468	Lo	1
𗲽	97469	Lo	1
𗲾	97470	Lo	1
𗲿	97471	Lo	1
𗳀	97472	Lo	1
𗳁	97473	Lo	1
𗳂	97474	Lo	1
𗳃	97475	Lo	1
𗳄	97476	Lo	1
𗳅	97477	Lo	1
𗳆	97478	Lo	1
𗳇	97479	Lo	1
𗳈	97480	Lo	1
𗳉	97481	Lo	1
